Game,Date,Team,Home,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
9,11/3/2018,LAL,0,Brandon Ingram\ingrabr01,33:03,3,10,.300,0,0,,2,4,.500,0,6,6,0,1,0,3,2,8,-13,.340,.300,.000,.400,0.0,15.3,8.7,0.0,1.3,0.0,20.3,18.3,56,104
9,11/3/2018,LAL,0,LeBron James\jamesle01,31:21,9,20,.450,1,5,.200,9,11,.818,0,5,5,7,0,2,3,1,28,-22,.564,.475,.250,.550,0.0,13.4,7.7,34.3,0.0,4.4,10.8,36.4,115,105
9,11/3/2018,LAL,0,Kyle Kuzma\kuzmaky01,28:35,5,10,.500,1,3,.333,1,3,.333,0,6,6,0,0,1,1,3,12,-15,.530,.550,.300,.300,0.0,17.7,10.1,0.0,0.0,2.4,8.1,17.7,97,105
9,11/3/2018,LAL,0,JaVale McGee\mcgeeja01,27:04,6,8,.750,0,0,,0,2,.000,3,6,9,1,1,6,2,3,12,-7,.676,.750,.000,.250,12.4,18.7,16.0,5.2,1.6,15.4,18.4,16.5,117,93
9,11/3/2018,LAL,0,Lonzo Ball\balllo01,18:50,1,6,.167,1,4,.250,0,0,,1,2,3,3,0,0,2,1,3,-16,.250,.250,.667,.000,5.9,8.9,7.6,18.0,0.0,0.0,25.0,17.4,66,110
9,11/3/2018,LAL,0,Rajon Rondo\rondora01,25:50,8,10,.800,1,1,1.000,0,0,,1,9,10,6,3,0,4,5,17,+28,.850,.850,.100,.000,4.3,29.3,18.6,37.0,5.2,0.0,28.6,22.2,128,91
9,11/3/2018,LAL,0,Josh Hart\hartjo01,25:18,3,3,1.000,2,2,1.000,3,4,.750,0,0,0,1,1,2,0,2,11,+17,1.155,1.333,.667,1.333,0.0,0.0,0.0,4.8,1.8,5.5,0.0,7.7,230,106
9,11/3/2018,LAL,0,Ivica Zubac\zubaciv01,19:40,4,5,.800,0,0,,1,1,1.000,4,4,8,0,1,0,2,3,9,+15,.827,.800,.000,.200,22.7,17.1,19.5,0.0,2.3,0.0,26.9,15.5,131,101
9,11/3/2018,LAL,0,Lance Stephenson\stephla01,15:14,3,10,.300,1,5,.200,0,0,,0,2,2,2,0,0,2,2,7,+15,.350,.350,.500,.000,0.0,11.1,6.3,17.7,0.0,0.0,16.7,32.3,69,109
9,11/3/2018,LAL,0,Kentavious Caldwell-Pope\caldwke01,15:05,3,4,.750,1,1,1.000,0,0,,0,1,1,0,2,0,1,0,7,+18,.875,.875,.250,.000,0.0,5.6,3.2,0.0,5.9,0.0,20.0,13.6,128,99
9,11/3/2018,LAL,0,Michael Beasley\beaslmi01,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,11/3/2018,LAL,0,Johnathan Williams\willijo04,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,11/3/2018,LAL,0,Sviatoslav Mykhailiuk\mykhasv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
10,11/4/2018,LAL,1,Brandon Ingram\ingrabr01,34:15,7,11,.636,0,1,.000,2,3,.667,0,1,1,3,0,1,1,2,16,+1,.649,.636,.091,.273,0.0,3.1,1.6,14.4,0.0,2.2,7.5,16.4,121,123
10,11/4/2018,LAL,1,Kyle Kuzma\kuzmaky01,31:41,10,16,.625,0,4,.000,4,5,.800,0,5,5,2,0,0,3,3,24,-18,.659,.625,.250,.313,0.0,16.8,8.7,12.7,0.0,0.0,14.2,28.2,109,121
10,11/4/2018,LAL,1,LeBron James\jamesle01,28:17,6,12,.500,2,3,.667,4,7,.571,0,2,2,6,0,1,3,3,18,-16,.597,.583,.250,.583,0.0,7.5,3.9,35.3,0.0,2.7,16.6,27.0,106,122
10,11/4/2018,LAL,1,Lonzo Ball\balllo01,23:09,5,7,.714,2,3,.667,0,0,,1,8,9,4,2,0,2,3,12,-1,.857,.857,.429,.000,4.9,36.9,21.4,29.0,4.0,0.0,22.2,16.4,132,106
10,11/4/2018,LAL,1,JaVale McGee\mcgeeja01,17:14,1,6,.167,0,0,,6,6,1.000,3,3,6,2,0,2,2,1,8,-24,.463,.167,.000,1.000,19.9,18.6,19.2,15.4,0.0,8.8,18.8,26.1,99,115
10,11/4/2018,LAL,1,Josh Hart\hartjo01,29:53,1,5,.200,1,4,.250,3,3,1.000,0,5,5,1,3,0,0,0,6,+11,.475,.300,.800,.600,0.0,17.8,9.2,4.3,4.7,0.0,0.0,8.9,106,110
10,11/4/2018,LAL,1,Rajon Rondo\rondora01,24:51,4,9,.444,1,1,1.000,1,2,.500,0,1,1,3,1,0,1,1,10,-13,.506,.500,.111,.222,0.0,4.3,2.2,18.5,1.9,0.0,9.2,18.5,98,120
10,11/4/2018,LAL,1,Kentavious Caldwell-Pope\caldwke01,16:58,1,5,.200,0,4,.000,0,0,,0,2,2,0,0,0,1,0,2,-8,.200,.200,.800,.000,0.0,12.6,6.5,0.0,0.0,0.0,16.7,14.9,34,122
10,11/4/2018,LAL,1,Lance Stephenson\stephla01,12:58,2,8,.250,0,2,.000,0,0,,0,1,1,0,0,0,2,1,4,-10,.250,.250,.250,.000,0.0,8.2,4.3,0.0,0.0,0.0,20.0,32.5,39,124
10,11/4/2018,LAL,1,Ivica Zubac\zubaciv01,11:12,1,3,.333,0,0,,3,3,1.000,2,4,6,1,0,0,1,4,5,+1,.579,.333,.000,1.000,20.4,38.1,29.6,12.3,0.0,0.0,18.8,20.0,118,115
10,11/4/2018,LAL,1,Sviatoslav Mykhailiuk\mykhasv01,9:32,1,3,.333,0,2,.000,0,0,,0,0,0,3,0,0,0,0,2,+7,.333,.333,.667,.000,0.0,0.0,0.0,44.5,0.0,0.0,0.0,13.3,101,126
10,11/4/2018,LAL,1,Johnathan Williams\willijo04,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,11/4/2018,LAL,1,Moritz Wagner\wagnemo01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,11/7/2018,LAL,1,LeBron James\jamesle01,38:32,10,21,.476,3,9,.333,1,2,.500,1,10,11,9,0,2,3,1,24,+3,.548,.548,.429,.095,3.0,27.1,15.7,35.5,0.0,4.9,12.1,27.4,115,110
11,11/7/2018,LAL,1,Brandon Ingram\ingrabr01,34:35,8,14,.571,2,3,.667,2,2,1.000,1,4,5,6,1,2,3,2,20,-2,.672,.643,.214,.143,3.4,12.1,8.0,25.3,1.4,5.4,16.8,21.9,124,111
11,11/7/2018,LAL,1,Kyle Kuzma\kuzmaky01,32:38,8,15,.533,4,7,.571,1,2,.500,0,2,2,1,1,0,2,2,21,+3,.661,.667,.467,.133,0.0,6.4,3.4,4.6,1.5,0.0,11.2,23.2,113,117
11,11/7/2018,LAL,1,JaVale McGee\mcgeeja01,25:04,8,10,.800,0,0,,0,0,,2,2,4,0,0,0,0,1,16,-2,.800,.800,.000,.000,9.3,8.3,8.8,0.0,0.0,0.0,0.0,16.9,162,120
11,11/7/2018,LAL,1,Lonzo Ball\balllo01,21:02,1,6,.167,0,3,.000,1,2,.500,1,4,5,6,3,0,3,2,3,-8,.218,.167,.500,.333,5.6,19.8,13.1,32.8,7.0,0.0,30.4,19.9,72,99
11,11/7/2018,LAL,1,Rajon Rondo\rondora01,26:49,1,7,.143,0,1,.000,0,0,,2,4,6,10,0,0,3,0,2,+10,.143,.143,.143,.000,8.7,15.6,12.3,42.4,0.0,0.0,30.0,15.8,85,118
11,11/7/2018,LAL,1,Tyson Chandler\chandty01,22:56,1,4,.250,0,0,,0,0,,4,4,8,0,0,0,1,3,2,+6,.250,.250,.000,.000,20.4,18.2,19.2,0.0,0.0,0.0,20.0,9.2,86,117
11,11/7/2018,LAL,1,Josh Hart\hartjo01,21:27,5,7,.714,5,7,.714,6,6,1.000,1,3,4,0,1,0,1,2,21,+11,1.089,1.071,1.000,.857,5.5,14.6,10.3,0.0,2.3,0.0,9.4,21.0,184,112
11,11/7/2018,LAL,1,Kentavious Caldwell-Pope\caldwke01,12:57,2,4,.500,1,3,.333,0,0,,0,1,1,0,0,0,0,1,5,+1,.625,.625,.750,.000,0.0,8.1,4.3,0.0,0.0,0.0,0.0,13.1,124,120
11,11/7/2018,LAL,1,Lance Stephenson\stephla01,4:00,0,3,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-2,.000,.000,.333,.000,0.0,26.1,13.8,0.0,0.0,0.0,0.0,31.8,0,114
11,11/7/2018,LAL,1,Ivica Zubac\zubaciv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,11/7/2018,LAL,1,Michael Beasley\beaslmi01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,11/7/2018,LAL,1,Sviatoslav Mykhailiuk\mykhasv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,11/10/2018,LAL,0,Kyle Kuzma\kuzmaky01,31:28,5,13,.385,1,5,.200,0,0,,1,2,3,3,2,0,1,1,11,0,.423,.423,.385,.000,2.8,5.5,4.2,13.7,3.0,0.0,7.1,17.7,97,87
12,11/10/2018,LAL,0,LeBron James\jamesle01,31:17,10,18,.556,3,6,.500,2,3,.667,1,6,7,2,1,0,3,2,25,+2,.647,.639,.333,.167,2.8,16.7,9.9,12.0,1.5,0.0,13.4,28.4,115,86
12,11/10/2018,LAL,0,Brandon Ingram\ingrabr01,30:21,5,17,.294,0,2,.000,2,2,1.000,2,6,8,2,0,0,0,4,12,+2,.336,.294,.118,.118,5.9,17.3,11.6,9.6,0.0,0.0,0.0,23.5,89,89
12,11/10/2018,LAL,0,JaVale McGee\mcgeeja01,22:54,5,6,.833,0,0,,0,0,,3,5,8,0,1,2,2,0,10,+8,.833,.833,.000,.000,11.6,19.1,15.4,0.0,2.1,6.3,25.0,13.9,121,80
12,11/10/2018,LAL,0,Lonzo Ball\balllo01,19:36,2,10,.200,0,6,.000,0,0,,1,2,3,4,1,0,0,2,4,-2,.200,.200,.600,.000,4.5,8.9,6.7,27.1,2.4,0.0,0.0,20.3,75,87
12,11/10/2018,LAL,0,Rajon Rondo\rondora01,28:24,2,9,.222,1,3,.333,1,4,.250,2,2,4,7,2,0,2,1,6,+17,.279,.278,.333,.444,6.3,6.1,6.2,31.4,3.3,0.0,15.7,17.9,83,86
12,11/10/2018,LAL,0,Tyson Chandler\chandty01,23:27,1,2,.500,0,0,,1,4,.250,5,7,12,0,1,1,4,4,3,+8,.399,.500,.000,2.000,19.0,26.1,22.5,0.0,2.0,3.1,51.5,13.2,61,79
12,11/10/2018,LAL,0,Josh Hart\hartjo01,17:48,4,9,.444,3,7,.429,0,0,,1,4,5,2,2,0,0,2,11,+16,.611,.611,.778,.000,5.0,19.6,12.4,17.9,5.3,0.0,0.0,20.1,140,76
12,11/10/2018,LAL,0,Kentavious Caldwell-Pope\caldwke01,17:40,4,10,.400,2,7,.286,1,2,.500,0,2,2,1,0,0,0,1,11,+14,.506,.500,.700,.200,0.0,9.9,5.0,9.0,0.0,0.0,0.0,24.5,113,92
12,11/10/2018,LAL,0,Lance Stephenson\stephla01,13:47,3,3,1.000,2,2,1.000,0,0,,0,5,5,2,1,0,2,2,8,+12,1.333,1.333,.667,.000,0.0,31.7,16.0,22.8,3.4,0.0,40.0,14.5,135,75
12,11/10/2018,LAL,0,Sviatoslav Mykhailiuk\mykhasv01,1:39,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0,-1,.000,.000,.000,.000,53.9,52.9,53.4,0.0,0.0,0.0,0.0,48.3,31,74
12,11/10/2018,LAL,0,Ivica Zubac\zubaciv01,1:39,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-1,.000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0,95
12,11/10/2018,LAL,0,Michael Beasley\beaslmi01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,11/11/2018,LAL,1,LeBron James\jamesle01,34:18,10,20,.500,3,9,.333,3,7,.429,3,4,7,4,2,0,4,1,26,+22,.563,.575,.450,.350,8.2,13.7,10.6,22.4,2.7,0.0,14.8,30.4,105,105
13,11/11/2018,LAL,1,Kyle Kuzma\kuzmaky01,31:33,8,18,.444,1,6,.167,1,1,1.000,4,4,8,1,2,0,1,3,18,+14,.488,.472,.333,.056,11.9,14.8,13.2,5.7,2.9,0.0,5.1,23.7,108,104
13,11/11/2018,LAL,1,Brandon Ingram\ingrabr01,28:33,3,8,.375,0,0,,4,6,.667,0,3,3,1,0,1,6,3,10,+12,.470,.375,.000,.750,0.0,12.3,5.5,5.0,0.0,2.9,36.1,22.5,64,110
13,11/11/2018,LAL,1,Lonzo Ball\balllo01,27:05,2,5,.400,2,3,.667,2,2,1.000,0,6,6,11,1,1,3,2,8,+14,.680,.600,.600,.400,0.0,25.9,11.6,55.0,1.7,3.1,33.8,12.6,128,102
13,11/11/2018,LAL,1,JaVale McGee\mcgeeja01,26:41,3,9,.333,0,1,.000,2,4,.500,3,6,9,1,1,3,1,2,8,+2,.372,.333,.111,.444,10.6,26.3,17.6,5.4,1.7,9.3,8.5,17.0,90,97
13,11/11/2018,LAL,1,Josh Hart\hartjo01,22:42,3,9,.333,2,7,.286,1,2,.500,0,1,1,2,1,0,2,2,9,+1,.455,.444,.778,.222,0.0,5.2,2.3,13.0,2.0,0.0,16.8,20.2,87,109
13,11/11/2018,LAL,1,Tyson Chandler\chandty01,21:19,2,4,.500,0,0,,0,0,,5,0,5,1,2,3,2,3,4,-1,.500,.500,.000,.000,22.1,0.0,12.2,6.5,4.3,11.6,33.3,10.8,98,97
13,11/11/2018,LAL,1,Rajon Rondo\rondora01,16:23,1,4,.250,0,1,.000,0,0,,1,5,6,5,0,0,1,2,2,-17,.250,.250,.250,.000,5.7,35.7,19.1,40.6,0.0,0.0,20.0,11.8,97,105
13,11/11/2018,LAL,1,Kentavious Caldwell-Pope\caldwke01,15:58,4,8,.500,3,6,.500,0,0,,1,1,2,2,2,0,1,2,11,-24,.688,.688,.750,.000,5.9,7.3,6.5,22.3,5.8,0.0,11.1,21.7,129,99
13,11/11/2018,LAL,1,Lance Stephenson\stephla01,15:28,3,7,.429,3,5,.600,2,2,1.000,0,1,1,0,1,1,1,3,11,-18,.698,.643,.714,.286,0.0,7.6,3.4,0.0,3.0,5.4,11.3,22.1,123,102
13,11/11/2018,LAL,1,Michael Beasley\beaslmi01,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,11/11/2018,LAL,1,Sviatoslav Mykhailiuk\mykhasv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
13,11/11/2018,LAL,1,Moritz Wagner\wagnemo01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,11/14/2018,LAL,1,LeBron James\jamesle01,36:00,13,19,.684,5,6,.833,13,15,.867,2,8,10,9,1,3,4,0,44,+4,.859,.816,.316,.789,5.7,22.2,14.0,45.0,1.3,6.7,13.5,33.6,158,110
14,11/14/2018,LAL,1,Brandon Ingram\ingrabr01,32:21,6,15,.400,1,3,.333,4,5,.800,0,2,2,4,1,0,0,2,17,0,.494,.433,.200,.333,0.0,6.2,3.1,16.9,1.4,0.0,0.0,21.7,116,119
14,11/14/2018,LAL,1,Lonzo Ball\balllo01,32:06,4,11,.364,3,5,.600,0,0,,5,1,6,3,1,0,2,4,11,+7,.500,.500,.455,.000,15.9,3.1,9.4,11.8,1.4,0.0,15.4,16.6,113,120
14,11/14/2018,LAL,1,Kyle Kuzma\kuzmaky01,25:04,3,8,.375,1,2,.500,0,0,,0,5,5,0,1,0,1,0,7,+5,.438,.438,.250,.000,0.0,19.9,10.1,0.0,1.8,0.0,11.1,14.7,78,114
14,11/14/2018,LAL,1,JaVale McGee\mcgeeja01,23:55,9,12,.750,0,0,,2,2,1.000,2,2,4,0,2,2,1,3,20,+5,.776,.750,.000,.167,8.5,8.4,8.5,0.0,3.9,6.7,7.2,23.7,144,108
14,11/14/2018,LAL,1,Josh Hart\hartjo01,23:51,2,7,.286,2,6,.333,0,0,,0,5,5,1,0,1,2,2,6,+5,.429,.429,.857,.000,0.0,21.0,10.6,5.0,0.0,3.4,22.2,15.4,72,115
14,11/14/2018,LAL,1,Tyson Chandler\chandty01,20:42,1,1,1.000,0,0,,2,2,1.000,2,4,6,1,0,0,0,4,4,+6,1.064,1.000,.000,2.000,9.9,19.3,14.6,5.6,0.0,0.0,0.0,3.7,229,118
14,11/14/2018,LAL,1,Kentavious Caldwell-Pope\caldwke01,17:22,4,8,.500,3,4,.750,2,2,1.000,0,4,4,2,2,0,1,2,13,+7,.732,.688,.500,.250,0.0,23.0,11.6,16.8,5.3,0.0,10.1,23.3,136,105
14,11/14/2018,LAL,1,Rajon Rondo\rondora01,15:54,0,4,.000,0,1,.000,0,0,,0,2,2,3,2,0,1,0,0,+2,.000,.000,.250,.000,0.0,12.6,6.4,20.6,5.8,0.0,20.0,12.9,39,107
14,11/14/2018,LAL,1,Lance Stephenson\stephla01,12:45,2,8,.250,0,5,.000,0,0,,0,4,4,2,1,0,1,1,4,+4,.250,.250,.625,.000,0.0,31.4,15.9,20.6,3.6,0.0,11.1,28.9,61,106
14,11/14/2018,LAL,1,Sviatoslav Mykhailiuk\mykhasv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
